1.0	101072
7.1020408163265305	203679
13.204081632653061	156896
19.306122448979593	162941
25.408163265306122	162203
31.510204081632654	124864
37.61224489795919	31459
43.714285714285715	141321
49.816326530612244	64218
55.91836734693877	46050
62.02040816326531	108551
68.12244897959184	24221
74.22448979591837	32441
80.3265306122449	40672
86.42857142857143	55686
92.53061224489795	84773
98.63265306122449	40750
104.73469387755102	25693
110.83673469387755	20059
116.93877551020408	13672
123.04081632653062	24132
129.14285714285714	7220
135.24489795918367	6595
141.3469387755102	5562
147.44897959183675	5475
153.55102040816325	2859
159.6530612244898	2461
165.75510204081633	1884
171.85714285714286	1581
177.9591836734694	5581
184.0612244897959	919
190.16326530612244	818
196.26530612244898	1054
202.3673469387755	851
208.46938775510205	1000
214.57142857142858	349
220.6734693877551	421
226.77551020408163	317
232.87755102040816	326
238.9795918367347	1937
245.08163265306123	238
251.18367346938774	275
257.2857142857143	216
263.38775510204084	118
269.48979591836735	310
275.59183673469386	139
281.6938775510204	107
287.7959183673469	139
293.8979591836735	67
300.0	442
