0.0	250761
20.408163265306122	485201
40.816326530612244	185624
61.224489795918366	167630
81.63265306122449	162930
102.04081632653062	110369
122.44897959183673	40485
142.85714285714286	15610
163.26530612244898	6098
183.6734693877551	6558
204.08163265306123	2673
224.48979591836735	1004
244.89795918367346	2110
265.3061224489796	579
285.7142857142857	317
306.1224489795918	614
326.53061224489795	215
346.9387755102041	181
367.3469387755102	444
387.7551020408163	131
408.16326530612247	110
428.57142857142856	93
448.9795918367347	80
469.38775510204084	56
489.7959183673469	130
510.2040816326531	71
530.6122448979592	82
551.0204081632653	41
571.4285714285714	27
591.8367346938776	99
612.2448979591836	19
632.6530612244898	28
653.0612244897959	27
673.469387755102	12
693.8775510204082	19
714.2857142857143	147
734.6938775510204	6
755.1020408163265	11
775.5102040816327	26
795.9183673469388	7
816.3265306122449	3
836.734693877551	14
857.1428571428571	2
877.5510204081633	4
897.9591836734694	6
918.3673469387755	3
938.7755102040817	3
959.1836734693877	23
979.5918367346939	0
1000.0	3
