1.0	38
5.877551020408164	61
10.755102040816327	53
15.63265306122449	70
20.510204081632654	46
25.387755102040817	35
30.26530612244898	70
35.142857142857146	37
40.02040816326531	66
44.89795918367347	6995
49.775510204081634	16627
54.6530612244898	13097
59.53061224489796	19219
64.40816326530611	12657
69.28571428571429	16919
74.16326530612245	21983
79.04081632653062	27457
83.91836734693878	35286
88.79591836734694	53544
93.6734693877551	38065
98.55102040816327	26113
103.42857142857143	20828
108.3061224489796	15963
113.18367346938776	9727
118.06122448979592	10442
122.93877551020408	5756
127.81632653061224	5021
132.69387755102042	4049
137.57142857142858	3906
142.44897959183675	2042
147.3265306122449	2292
152.20408163265307	2340
157.08163265306123	1496
161.9591836734694	1212
166.83673469387756	893
171.71428571428572	564
176.59183673469389	433
181.46938775510205	531
186.3469387755102	226
191.22448979591837	155
196.10204081632654	132
200.9795918367347	161
205.85714285714286	78
210.73469387755102	134
215.6122448979592	69
220.48979591836735	75
225.3673469387755	69
230.24489795918367	52
235.12244897959184	40
240.0	87
