0.0	111931
10.204081632653061	254819
20.408163265306122	223313
30.612244897959183	162047
40.816326530612244	121240
51.02040816326531	87175
61.224489795918366	110318
71.42857142857143	43659
81.63265306122449	66711
91.83673469387755	110109
102.04081632653062	54830
112.24489795918367	26873
122.44897959183673	24904
132.6530612244898	9545
142.85714285714286	7240
153.0612244897959	5771
163.26530612244898	3091
173.46938775510205	2200
183.6734693877551	4875
193.87755102040816	1525
204.08163265306123	1103
214.28571428571428	914
224.48979591836735	526
234.69387755102042	436
244.89795918367346	1646
255.10204081632654	393
265.3061224489796	332
275.51020408163265	192
285.7142857142857	180
295.9183673469388	471
306.1224489795918	100
316.3265306122449	141
326.53061224489795	127
336.734693877551	98
346.9387755102041	89
357.14285714285717	385
367.3469387755102	55
377.55102040816325	83
387.7551020408163	71
397.9591836734694	76
408.16326530612247	23
418.3673469387755	96
428.57142857142856	13
438.7755102040816	29
448.9795918367347	56
459.18367346938777	16
469.38775510204084	21
479.59183673469386	132
489.7959183673469	16
500.0	31
