1.0	9342
2.204081632653061	15295
3.4081632653061225	53792
4.612244897959183	34503
5.816326530612245	30498
7.020408163265306	33147
8.224489795918366	29449
9.428571428571429	62393
10.63265306122449	24179
11.83673469387755	24045
13.040816326530612	20304
14.244897959183673	19258
15.448979591836734	44261
16.653061224489797	13546
17.857142857142858	12778
19.06122448979592	10237
20.26530612244898	19201
21.46938775510204	15909
22.6734693877551	7105
23.877551020408163	6467
25.081632653061224	9028
26.285714285714285	5996
27.489795918367346	11624
28.693877551020407	4739
29.897959183673468	11285
31.102040816326532	2111
32.30612244897959	2395
33.51020408163265	3840
34.714285714285715	3002
35.91836734693877	1545
37.12244897959184	1530
38.326530612244895	1647
39.53061224489796	4887
40.734693877551024	1033
41.93877551020408	1500
43.142857142857146	1429
44.3469387755102	1374
45.55102040816327	101
46.755102040816325	7
47.95918367346939	4
49.16326530612245	5
50.36734693877551	7
51.57142857142857	3
52.775510204081634	2
53.97959183673469	2
55.183673469387756	6
56.38775510204081	1
57.59183673469388	4
58.795918367346935	3
60.0	9
